movie_id,title,release_date
81390,A Lonely Place to Die,2011-04-09
10981,Nothing,2003-09-09
225235,The Geographer Drank His Globe Away,2013-07-26
14902,1776,1972-11-09
121676,Inescapable,2012-09-14
22301,Hell's Angels,1930-11-15
20065,Purple Violets,2007-04-30
257087,The Veil,2016-04-21
46420,The Loved Ones,2009-09-13
114635,The Helpers,2012-10-27
158150,How to Fall in Love,2012-07-21
251979,The Perfect Wave,2014-02-28
874,A Man for All Seasons,1966-12-12
10774,Network,1976-11-01
770,Gone with the Wind,1939-12-15
266102,Desert Dancer,2014-07-03
29715,Major Dundee,1965-04-07
25209,Annie Get Your Gun,1950-05-17
37495,Four Lions,2010-05-07
29262,The House of Sand,2005-05-13
34769,Defendor,2009-09-12
35032,The Pirate,1948-06-11
5178,The Good Heart,2009-09-11
8618,The History Boys,2006-10-02
3116,Midnight Cowboy,1969-05-25
9427,The Full Monty,1997-08-13
813,Airplane!,1980-07-02
352978,Chain of Command,2015-08-30
10634,Friday,1995-04-26
9516,Menace II Society,1993-05-26
16288,Creepshow 2,1987-05-01
23330,The Ballad of Cable Hogue,1970-05-13
18900,In Cold Blood,1967-12-14
27029,The Nun's Story,1959-06-18
26268,Harper,1966-02-23
573,Frenzy,1972-05-25
310131,The Witch,2016-02-19
40505,I Got the Hook Up,1998-05-27
11363,She's the One,1996-08-26
3033,Gods and Monsters,1998-01-21
25376,The Secret in Their Eyes,2009-08-13
22007,Train,2008-10-16
765,Evil Dead II,1987-03-13
10615,Pootie Tang,2001-06-29
205321,Sharknado,2013-07-11
89540,The Other Conquest,1999-04-01
46146,Troll Hunter,2010-10-29
38007,Ira & Abby,2006-01-01
14256,Winter Passing,2006-02-07
540,D.E.B.S.,2004-01-21
370464,The Masked Saint,2016-01-08
20055,The Betrayed,2008-09-27
224569,Taxman,1999-09-16
395766,The Secret,2016-04-29
39303,2:13,2009-04-25
142061,"Batman: The Dark Knight Returns, Part 2",2013-01-18
370662,Time to Choose,2015-09-04
252360,In the Name of the King III,2013-12-27
256740,Wicked Blood,2014-03-04
299145,Stranded,2015-06-05
241766,Lords of London,2014-01-06
12535,High Anxiety,1977-12-25
1667,March of the Penguins,2005-01-26
50839,Margin Call,2011-09-28
86549,August,2011-06-09
13973,Choke,2008-09-26
244786,Whiplash,2014-10-10
598,City of God,2002-02-05
11129,Human Traffic,1999-06-04
75861,To Write Love on Her Arms,2015-03-13
13551,The Dead Girl,2006-11-07
103663,The Hunt,2012-08-28
850,A Christmas Story,1983-11-18
12586,Bella,2006-09-09
11564,Class of 1984,1982-08-20
301748,The Opposite Sex,2014-11-08
108346,Dreaming of Joseph Lees,1999-10-29
8841,The Class,2008-09-24
805,Rosemary's Baby,1968-06-12
11697,The Man Who Shot Liberty Valance,1962-04-22
22051,Adam,2009-07-29
436,Maria Full of Grace,2004-01-18
55347,Beginners,2010-09-11
10070,Feast,2005-10-14
8469,Animal House,1978-07-27
658,Goldfinger,1964-09-17
125490,Antiviral,2012-09-19
1585,It's a Wonderful Life,1946-12-20
627,Trainspotting,1996-02-23
23618,The Original Kings of Comedy,2000-08-18
41436,Paranormal Activity 2,2010-10-20
10162,Waking Ned,1998-09-15
1430,Bowling for Columbine,2002-10-09
259943,Coming Home,2014-05-16
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985-10-31
11257,A Room with a View,1985-12-13
158015,The Purge,2013-05-31
82507,Sinister,2012-03-29
20337,Martin Lawrence Live: Runteldat,2002-08-01
261,Cat on a Hot Tin Roof,1958-02-17
1685,Beneath the Planet of the Apes,1970-05-01
20737,Air Bud,1997-08-01
10991,Pokémon: Spell of the Unknown,2000-07-08
10225,Friday the 13th Part VI: Jason Lives,1986-08-01
826,The Bridge on the River Kwai,1957-10-02
34086,Spaced Invaders,1990-04-27
5854,Family Plot,1976-04-09
284,The Apartment,1960-06-15
10285,Jason Goes to Hell: The Final Friday,1993-08-13
5780,Torn Curtain,1966-07-13
292,Dave Chappelle's Block Party,2005-09-12
223485,Slow West,2015-04-16
29463,Krush Groove,1985-10-25
18065,Next Day Air,2009-02-06
22013,Elmer Gantry,1960-06-19
821,Judgment at Nuremberg,1961-12-01
53862,Trippin',1999-05-12
3089,Red River,1948-08-26
30139,Phat Girlz,2006-01-01
132344,Before Midnight,2013-04-05
15582,Teen Wolf Too,1987-11-20
15158,Phantasm II,1988-07-08
44634,Woman Thou Art Loosed,2004-09-30
30309,Real Women Have Curves,2002-01-01
7509,Water,2005-09-08
10557,East Is East,1999-05-14
23531,Whipped,2000-09-01
28005,Kama Sutra - A Tale of Love,1996-09-11
40247,Please Give,2010-01-22
252,Willy Wonka & the Chocolate Factory,1971-06-29
24126,Warlock: The Armageddon,1993-05-01
13982,8 Heads in a Duffel Bag,1997-04-18
16642,Days of Heaven,1978-09-13
17734,Thirteen Conversations About One Thing,2001-09-02
18892,Jawbreaker,1999-01-30
549,Basquiat,1996-08-09
121986,Frances Ha,2013-05-17
868,Tsotsi,2005-08-18
10683,Happiness,1998-10-16
17995,DysFunktional Family,2003-04-04
246403,Tusk,2014-09-19
670,Oldboy,2003-01-01
35691,Letters to God,2010-04-09
49010,Hobo with a Shotgun,2011-05-06
317930,Compadres,2016-03-31
11229,Freeway,1996-08-23
22488,Love's Abiding Joy,2006-10-06
24469,Fish Tank,2009-05-14
82533,Damsels in Distress,2012-04-06
50942,Creature,1998-05-17
84174,Bachelorette,2012-08-06
34099,Brave New Girl,2004-04-25
79940,Tim and Eric's Billion Dollar Movie,2012-03-02
342,Summer Storm,2004-09-02
281230,Fort McCoy,2014-01-01
38033,Chain Letter,2010-10-01
100975,Just Looking,1999-10-21
38541,The Divide,2011-03-13
39563,The Eclipse,2009-04-24
234212,Demonic,2015-02-12
27404,My Big Fat Independent Movie,2005-03-04
170480,The Deported,2010-06-15
71866,Tanner Hall,2009-09-14
192210,Open Road,2013-04-12
180296,They Came Together,2014-06-27
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013-01-14
70006,Never Back Down 2: The Beatdown,2011-09-13
26039,Point Blank,1967-08-30
79587,Four Single Fathers,2009-01-15
176077,Enter the Dangerous Mind,2013-03-11
260947,Something Wicked,2014-04-04
342502,AWOL-72,2015-08-07
191229,Iguana,1988-04-01
43213,Chicago Overcoat,2009-10-10
44594,Barry Munday,2010-03-13
666,Central Station,1998-01-16
248,Pocketful of Miracles,1961-12-18
325173,Close Range,2015-12-11
55831,Boynton Beach Club,2005-08-05
351043,Amnesiac,2015-08-14
43942,Freakonomics,2010-10-01
10226,High Tension,2003-06-18
66942,Griff the Invisible,2011-08-19
356483,Unnatural,2015-10-16
10476,Hustle & Flow,2005-07-22
239,Some Like It Hot,1959-03-18
10281,Friday the 13th Part VII: The New Blood,1988-05-13
630,The Wizard of Oz,1939-08-15
3034,Young Frankenstein,1974-12-15
13025,Diary of the Dead,2007-09-08
21461,Lage Raho Munna Bhai,2006-01-01
55306,Ulee's Gold,1997-06-13
17264,The Black Stallion,1979-10-17
346081,Sardaarji,2015-06-26
16016,Journey to Saturn,2008-09-26
15875,Donovan's Reef,1963-06-12
5900,The Dress,1996-03-21
43306,A Guy Named Joe,1944-03-01
11072,Blazing Saddles,1974-02-07
9730,Friday the 13th: The Final Chapter,1984-04-13
209274,Ida,2013-10-25
26371,Maurice,1987-09-18
14137,Beer League,2006-09-15
291,Riding Giants,2004-07-09
14139,Timecrimes,2007-09-20
33106,Silver Medalist,2009-01-20
8875,Timber Falls,2007-12-07
872,Singin' in the Rain,1952-04-10
72914,"Fat, Sick & Nearly Dead",2010-04-16
139038,A Haunted House,2013-01-11
126509,2016: Obama's America,2012-07-13
9591,That Thing You Do!,1996-10-04
10676,Halloween III: Season of the Witch,1982-10-22
1687,Escape from the Planet of the Apes,1971-05-20
24748,Hud,1963-05-29
181330,Kevin Hart: Let Me Explain,2013-07-03
468,My Own Private Idaho,1991-10-17
401,Garden State,2004-07-28
76,Before Sunrise,1995-01-27
50538,Evil Words,2003-10-03
25636,Jesus' Son,1999-09-05
19316,Saving Face,2004-09-12
21074,Brick Lane,2007-11-16
84329,Robot & Frank,2012-08-16
20,My Life Without Me,2003-03-07
157386,The Spectacular Now,2013-08-02
13007,Religulous,2008-10-01
13518,Fuel,2008-11-14
116584,Valley of the Heart's Delight,2006-04-24
46849,Eye of the Dolphin,2007-08-24
40428,8: The Mormon Proposition,2010-01-01
17334,The Other End of the Line,2008-10-29
1698,Anatomy,2000-02-03
20764,Sleep Dealer,2008-12-10
45132,Super,2010-09-09
76706,Christmas Mail,2010-12-01
254472,Stung,2015-07-03
332285,Antibirth,2016-09-02
49471,Get on the Bus,1996-10-16
13569,Thr3e,2006-12-01
7512,Idiocracy,2006-09-01
356216,The Rise of the Krays,2015-08-29
11798,This Is England,2006-09-12
146631,U.F.O.,2012-12-14
43546,Bathing Beauty,1944-07-01
61038,Go for It!,2011-05-13
78373,"Dancer, Texas Pop. 81",1998-05-01
17820,Show Boat,1951-07-13
74457,Redemption Road,2011-08-26
283384,The Calling,2014-08-05
19933,The Brave Little Toaster,1987-07-09
756,Fantasia,1940-11-13
433715,8 Days,2014-06-15
9728,Friday the 13th Part III,1982-08-13
9731,Friday the 13th: A New Beginning,1985-03-22
9916,The Last Sin Eater,2007-02-09
309425,Do You Believe?,2015-03-20
14156,Impact Point,2008-06-13
43610,The Valley of Decision,1945-06-01
360339,Eden,2015-10-22
31163,Chicken Tikka Masala,2005-04-22
297621,There's Always Woodstock,2014-11-14
16205,Jack Brooks: Monster Slayer,2007-10-09
887,The Best Years of Our Lives,1946-12-25
9517,Bully,2001-06-15
6007,Elling,2001-03-16
364083,Mi America,2015-10-16
8329,[REC],2007-04-10
69640,Lies in Plain Sight,2010-10-03
371085,Sharkskin,2015-01-01
347548,Containment,2015-07-09
322443,The Timber,2015-02-27
657,From Russia with Love,1963-10-11
28165,The Toxic Avenger Part II,1989-02-24
11561,Sleeper,1973-12-17
270303,It Follows,2015-02-04
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972-08-06
595,To Kill a Mockingbird,1962-12-25
8810,Mad Max 2: The Road Warrior,1981-12-24
12207,The Legend of Drunken Master,1994-02-03
226,Boys Don't Cry,1999-09-02
92182,Silent House,2011-01-21
582,The Lives of Others,2006-03-15
72213,Courageous,2011-09-30
990,The Hustler,1961-09-25
55604,Boom Town,1940-08-30
9662,The Triplets of Belleville,2003-06-11
20862,Smoke Signals,1998-01-16
2771,American Splendor,2003-08-15
80,Before Sunset,2004-02-10
55,Amores perros,2000-06-16
11023,Thirteen,2003-08-20
33667,Gentleman's Agreement,1947-11-11
39013,Winter's Bone,2010-06-11
11194,Touching the Void,2003-09-05
43839,Alexander's Ragtime Band,1938-05-24
1382,Me and You and Everyone We Know,2005-06-17
44639,Inside Job,2010-10-08
301351,We Are Your Friends,2015-08-26
4816,Ghost Dog: The Way of the Samurai,1999-09-13
7873,Harsh Times,2005-09-11
331190,Captive,2015-09-17
15186,Full Frontal,2002-08-02
17994,Witchboard,1986-12-31
1378,Shortbus,2006-05-20
8885,Waltz with Bashir,2008-06-25
48382,"The Book of Mormon Movie, Volume 1: The Journey",2003-09-12
12901,No End in Sight,2007-07-27
250124,The Diary of a Teenage Girl,2015-08-07
14284,In the Shadow of the Moon,2007-01-19
57120,Meek's Cutoff,2010-09-05
12228,Inside Deep Throat,2005-02-11
22617,Dinner Rush,2000-09-01
55561,Clockwatchers,1997-01-01
42889,The Virginity Hit,2010-09-10
10656,Subway,1985-04-10
24363,House of D,2005-04-15
13121,Teeth,2007-01-19
24746,Six-String Samurai,1998-09-18
325140,Hum To Mohabbat Karega,2000-05-26
12109,It's All Gone Pete Tong,2004-09-12
27023,Saint John of Las Vegas,2009-06-10
22913,24 7: Twenty Four Seven,1997-08-31
273899,Stonewall,2015-09-18
20653,Roadside Romeo,2008-10-24
67373,This Thing of Ours,2005-01-01
171759,The Lost Medallion: The Adventures of Billy Stone,2013-03-01
206296,The Last Five Years,2014-11-03
35219,The Missing Person,2009-01-16
28260,Return of the Living Dead 3,1993-10-01
7515,London,2005-02-10
13075,Sherrybaby,2006-09-08
335866,Circle,2015-10-02
13510,Eden Lake,2008-09-12
215881,Plush,2013-09-13
18238,Lesbian Vampire Killers,2009-03-16
22600,Gangster's Paradise: Jerusalema,2008-02-11
12612,Freeze Frame,2004-05-01
50698,Grave Encounters,2011-09-09
115210,Stitches,2012-05-19
34335,Nine Dead,2010-01-01
459488,"To Be Frank, Sinatra at 100",2015-12-12
11302,Bananas,1971-04-28
119458,Supercapitalist,2012-08-10
20406,Rockaway,2007-07-07
3766,The Lady from Shanghai,1947-12-24
18616,No Man's Land: The Rise of Reeker,2008-05-01
18808,Highway,2002-01-01
95755,Small Apartments,2012-03-10
198062,Coffee Town,2013-07-09
188652,The Ghastly Love of Johnny X,2013-04-26
174311,All Is Bright,2013-09-10
12602,The Torture Chamber of Dr. Sadism,1967-10-05
153795,Straight A's,2013-01-16
17768,A Funny Thing Happened on the Way to the Forum,1966-10-16
13516,Slacker Uprising,2007-09-27
98549,The Legend of Hell's Gate: An American Conspiracy,2011-03-03
312793,The Walking Deceased,2015-03-20
309919,The Curse of Downers Grove,2015-08-21
299553,Shark Lake,2015-10-02
21309,River's Edge,1986-08-27
32235,Northfork,2003-01-01
329540,The Marine 4: Moving Target,2015-04-10
26388,Buried,2010-09-24
49020,Submarine,2011-03-18
159037,The Square,2013-06-07
12838,One to Another,2006-07-21
157293,ABCD (Any Body Can Dance),2013-02-07
14048,Man on Wire,2008-07-25
356987,Abandoned,2015-08-30
295886,Brotherly Love,2015-04-24
38358,The Last Exorcism,2010-08-27
33511,Nowhere Boy,2009-12-25
702,A Streetcar Named Desire,1951-09-18
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964-01-29
542,The Crime of Padre Amaro,2002-10-01
84175,Beasts of the Southern Wild,2012-06-29
1705,Battle for the Planet of the Apes,1973-06-15
62677,Songcatcher,2001-03-01
50875,Higher Ground,2011-08-26
260778,Vaalu,2015-08-14
58492,The Greatest Movie Ever Sold,2011-04-22
44562,Ed and His Dead Mother,1993-06-04
37232,Travellers and Magicians,2003-09-09
4929,Hang 'em High,1968-07-31
36334,Deadline - U.S.A.,1952-03-14
9783,Sublime,2007-06-15
386826,A Beginner's Guide to Snuff,2016-03-04
205126,Independence Daysaster,2013-06-27
98557,Dysfunctional Friends,2012-02-03
104,Run Lola Run,1998-08-20
10894,May,2002-01-13
246449,Against the Wild,2013-12-29
32579,Under the Same Moon,2008-03-20
1688,Conquest of the Planet of the Apes,1972-06-29
1999,In the Bedroom,2001-11-23
43947,I Spit on Your Grave,2010-06-17
24066,"Happy, Texas",1999-12-03
9709,My Summer of Love,2004-08-20
191714,The Lunchbox,2013-09-19
25312,Yes,2005-08-05
34106,You Can't Take It With You,1938-08-23
11426,From Here to Eternity,1953-08-04
13909,She Wore a Yellow Ribbon,1949-10-22
206284,Grace Unplugged,2013-10-04
27455,Foolish,1999-04-09
66468,N-Secure,2010-10-15
7973,Caramel,2007-07-01
283686,Out of the Dark,2014-08-27
15976,The Bubble,2006-06-06
592,The Conversation,1974-04-07
74084,Dil Jo Bhi Kahey...,2006-12-07
1651,Mississippi Mermaid,1969-06-18
25428,I Love Your Work,2003-10-05
298584,Cabin Fever,2016-02-12
10758,Waitress,2007-05-25
11690,Bloodsport,1988-02-26
3083,Mr. Smith Goes to Washington,1939-10-19
9344,Kids,1995-07-28
10707,The Squid and the Whale,2005-10-05
15647,Kissing Jessica Stein,2001-04-21
308529,Kickboxer: Vengeance,2016-07-14
4174,Spellbound,1945-12-28
20156,Exotica,1994-09-24
9464,Buffalo '66,1998-01-20
49018,Insidious,2010-09-13
13820,Repo Man,1984-02-20
18079,Nine Queens,2000-08-31
127918,The Gatekeepers,2012-07-09
17113,The Ballad of Jack and Rose,2005-03-25
129139,The To Do List,2013-07-24
507,Killing Zoe,1993-10-01
4012,The Believer,2001-01-19
14054,Snow Angels,2008-03-07
323271,Unsullied,2015-08-28
10972,Session 9,2001-08-10
13066,I Want Someone to Eat Cheese With,2006-01-01
66025,Mooz-lum,2011-02-11
11908,Hatchet,2006-04-27
3082,Modern Times,1936-02-05
39541,Stolen Summer,2002-03-22
1961,My Name Is Bruce,2007-10-01
51820,The Salon,2005-01-13
291362,Road Hard,2015-03-06
30082,Forty Shades of Blue,2005-12-07
72913,Amigo,2010-07-14
23963,Pontypool,2009-03-06
29406,Trucker,2008-04-24
361505,Me You and Five Bucks,2015-07-07
104755,The Lords of Salem,2012-09-10
253306,Housebound,2014-09-04
29595,Wal-Mart: The High Cost of Low Price,2005-11-04
46729,Fetching Cody,2005-10-01
294600,Last I Heard,2013-01-01
137347,Closer to the Moon,2013-11-29
290370,Mutant World,2014-09-27
426469,Growing Up Smith,2017-02-03
356841,Checkmate,2015-07-03
301325,#Horror,2015-11-20
347755,Wind Walkers,2016-01-28
408,Snow White and the Seven Dwarfs,1937-12-20
44413,The Holy Girl,2004-05-06
39209,Shalako,1968-11-06
48463,Incident at Loch Ness,2004-12-17
394047,The Dog Lover,2016-07-08
312791,GirlHouse,2014-10-16
266034,The Blue Room,2014-05-16
280381,House at the End of the Drive,2014-01-11
2661,Batman (1966),1966-07-30
100,"Lock, Stock and Two Smoking Barrels",1998-03-05
218500,The Ballad of Gregorio Cortez,1983-08-19
309,The Celebration,1998-05-20
27845,Trees Lounge,1996-10-11
25784,Journey from the Fall,2006-02-22
52790,The Basket,2000-05-05
100275,Eddie: The Sleepwalking Cannibal,2012-04-22
295914,Queen of the Mountains,2014-08-22
42033,Def-Con 4,1985-03-15
19187,The Hebrew Hammer,2003-01-01
46415,Neal 'n' Nikki,2005-12-09
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2010-06-08
27588,Forget Me Not,2009-10-22
223,Rebecca,1940-04-12
9725,Friday the 13th Part 2,1981-05-01
28580,The Lost Weekend,1945-11-25
23730,C.H.U.D.,1984-08-31
84197,Filly Brown,2013-04-19
46256,The Lion of Judah,2011-06-03
19997,Niagara,1953-01-21
43266,How Green Was My Valley,1941-10-28
278316,Da Sweet Blood of Jesus,2014-06-22
1412,"Sex, Lies, and Videotape",1989-08-18
176,Saw,2004-10-01
39939,Super Troopers,2001-01-18
357834,The Algerian,2015-08-07
215924,The Amazing Catfish,2013-08-10
480,Monsoon Wedding,2001-08-30
14295,You Can Count on Me,2000-11-17
11219,The Trouble with Harry,1955-10-03
20770,But I'm a Cheerleader,1999-09-12
176124,Home Run,2013-04-19
500,Reservoir Dogs,1992-09-02
60400,The Blue Bird,1940-01-19
429,"The Good, the Bad and the Ugly",1966-12-23
310569,The Second Mother,2015-02-08
98369,Blue Like Jazz,2012-04-13
114065,Down & Out With The Dolls,2003-03-20
89750,"Pink Ribbons, Inc.",2011-09-11
49951,Certifiably Jonathan,2007-03-01
86331,Desire,2011-09-14
355629,The Blade of Don Juan,2013-10-27
16433,Grand Theft Parsons,2003-06-18
15544,Extreme Movie,2008-12-05
43884,The Charge of the Light Brigade,1936-10-20
107315,Below Zero,2011-10-22
137955,Crowsnest,2012-01-01
13064,Airborne,1993-09-17
59917,Cotton Comes to Harlem,1970-05-27
157422,The Wicked Within,2015-10-16
310933,Bleeding Hearts,2013-06-01
7553,Waiting...,2005-10-07
12877,Dead Man's Shoes,2004-09-29
39895,From a Whisper to a Scream,1987-09-25
102840,Sex With Strangers,2002-02-22
55616,Dracula: Pages from a Virgin's Diary,2002-02-28
29697,Faith Like Potatoes,2006-10-27
50037,Beyond the Black Rainbow,2010-12-03
94329,The Raid,2011-09-08
53502,The Dead Undead,2010-05-13
202604,The Vatican Exorcisms,2013-05-29
289,Casablanca,1942-11-26
27374,Lake Mungo,2008-06-17
26815,Rocket Singh: Salesman of the Year,2009-12-11
811,Silent Running,1972-03-09
1366,Rocky,1976-11-21
244776,The Sleepwalker,2014-01-20
5769,Tom Jones,1963-10-06
277685,Unfriended,2015-04-17
103,Taxi Driver,1976-02-07
11298,The Howling,1981-04-03
646,Dr. No,1962-10-04
93856,Chernobyl Diaries,2012-05-24
9003,Hellraiser,1987-09-11
347126,God's Not Dead 2,2016-04-01
10092,Cry_Wolf,2005-09-16
10643,Godzilla 2000,1999-12-11
46705,Blue Valentine,2010-12-27
546,Transamerica,2005-12-23
76487,The Devil Inside,2012-01-06
5722,Beyond the Valley of the Dolls,1970-07-17
39833,Love Me Tender,1956-11-15
1781,An Inconvenient Truth,2006-01-24
18712,Sands of Iwo Jima,1949-12-14
7944,Shine a Light,2008-02-07
171424,The Green Inferno,2014-09-04
361475,Departure,2016-05-20
113947,The Sessions,2012-05-02
18570,"Food, Inc.",2008-09-07
83860,October Baby,2011-10-30
41469,Next Stop Wonderland,1998-08-21
244772,The Skeleton Twins,2014-01-18
50837,Martha Marcy May Marlene,2011-10-21
248774,Obvious Child,2014-06-06
10183,Frozen River,2008-08-01
159014,20 Feet from Stardom,2013-06-14
32456,Two Girls and a Guy,1997-09-07
49963,Walking and Talking,1996-07-17
13508,Who Killed the Electric Car?,2006-08-04
22597,The Broken Hearts Club: A Romantic Comedy,2000-02-01
9707,Bubba Ho-tep,2002-06-09
37532,Slam,1998-10-07
26791,Brigham City,2001-03-30
56666,Fiza,2000-09-08
8675,Orgazmo,1997-09-06
13132,All the Real Girls,2003-08-01
47686,Dream with the Fishes,1997-01-01
46989,Blue Car,2002-01-11
192132,Palo Alto,2014-05-09
24424,Ajami,2009-09-17
13198,Wristcutters: A Love Story,2006-01-24
244267,I Origins,2014-07-18
21413,The Battle of Shaker Heights,2003-08-22
123678,The Act of Killing,2012-08-31
13362,Taxi to the Dark Side,2007-04-30
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006-01-01
62402,Guiana 1838,2004-09-24
206412,Lisa Picard Is Famous,2000-05-14
201132,Antarctica: A Year on Ice,2013-09-05
251471,A LEGO Brickumentary,2015-07-31
112456,Hardflip,2012-06-01
20296,Chocolate: Deep Dark Secrets,2005-09-16
25983,The House of the Devil,2009-04-25
66195,The Perfect Host,2010-07-01
16155,Safe Men,1998-08-17
46727,Speedway Junky,1999-02-11
55180,The Last Big Thing,1998-09-23
29015,The Specials,2000-09-22
91122,16 to Life,2009-09-19
18206,Alone With Her,2006-04-28
320146,Creative Control,2016-03-11
13856,Special,2006-01-30
219716,Sparkler,1999-03-19
43630,The Helix... Loaded,2005-01-01
56491,In Her Line of Fire,2006-04-21
99826,The Jimmy Show,2002-01-16
186935,Heli,2013-08-09
357441,Karachi se Lahore,2015-07-31
19344,Loving Annabelle,2006-03-08
242083,Hits,2014-01-21
18869,Jimmy and Judy,2006-01-01
26673,Frat Party,2009-01-01
41830,The Party's Over,1965-04-22
37694,Proud,2004-07-02
63287,The Poker House,2008-06-20
335874,Childless,2015-04-03
34592,ZMD: Zombies of Mass Destruction,2009-01-01
92635,Snow White: A Deadly Summer,2012-03-16
258755,Hidden Away,2014-10-03
96534,My Last Day Without You,2011-06-11
21283,Steppin: The Movie,2009-05-19
272724,Doc Holliday's Revenge,2014-06-01
84178,Black Rock,2012-01-21
101179,Truth or Dare,2012-08-05
52462,The Pet,2006-05-17
269057,Bang Bang Baby,2014-09-08
287524,Fear Clinic,2014-10-31
206213,Zombie Hunter,2013-07-25
248402,A Fine Step,2014-04-16
29146,Charly,1968-09-23
207769,Banshee Chapter,2013-08-26
271185,Ask Me Anything,2014-04-19
29731,And Then Came Love,2007-01-01
292539,Food Chains,2014-04-26
654,On the Waterfront,1954-06-22
91070,L!fe Happens,2011-06-18
2009,"4 Months, 3 Weeks and 2 Days",2007-08-24
323270,The Horror Network Vol. 1,2015-10-27
2652,Hard Candy,2005-01-14
9813,The Quiet,2005-09-12
60421,Circumstance,2011-08-26
157354,Fruitvale Station,2013-07-25
127867,The Brass Teapot,2012-09-08
3170,Bambi,1942-08-14
14014,The Hammer,2007-04-01
15708,Latter Days,2003-07-10
146882,Elza,2011-04-11
215918,1982,2013-12-31
84200,"For a Good Time, Call...",2012-08-31
84184,Celeste & Jesse Forever,2012-08-03
45767,Time Changer,2002-10-25
14823,London to Brighton,2006-12-01
367551,American Hero,2015-12-11
343409,Windsor Drive,2015-06-26
60243,A Separation,2011-03-15
57294,Crying with Laughter,2009-06-01
11446,Welcome to the Dollhouse,1995-05-24
47889,Ruby in Paradise,1993-10-08
25461,Raising Victor Vargas,2002-05-16
905,Pandora's Box,1929-01-30
279759,Harrison Montgomery,2008-01-01
78705,Live-In Maid,2004-09-21
25212,Deterrence,2000-03-10
26899,The Mudge Boy,2003-01-17
146269,The Young Unknowns,2000-03-12
292483,Not Cool,2014-09-23
14451,Dead Snow,2009-01-09
10105,Saints and Soldiers,2003-09-11
211557,Vessel,2012-10-28
838,American Graffiti,1973-08-01
40862,Iraq for Sale: The War Profiteers,2006-01-01
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007-04-13
84332,Safety Not Guaranteed,2012-06-08
74510,Kevin Hart: Laugh at My Pain,2011-09-09
74725,Kill List,2011-09-02
58428,The Innkeepers,2011-12-01
8416,The Conformist,1970-10-21
36584,Interview with the Assassin,2002-05-09
13429,Donkey Punch,2008-07-18
9022,All the Boys Love Mandy Lane,2008-02-15
22530,Bled,2008-01-01
288,High Noon,1952-03-27
14275,Hoop Dreams,1994-09-12
2287,Rize,2005-01-15
18734,L.I.E.,2001-01-20
206197,The Sisterhood of Night,2015-04-10
26837,B-Girl,2009-07-29
7859,Half Nelson,2006-08-11
302579,Naturally Native,1999-10-08
51955,Hav Plenty,1997-09-11
376004,Adulterers,2016-01-05
158752,Escape from Tomorrow,2013-10-11
40658,Starsuckers,2009-09-30
296943,The Hadza:  Last of the First,2014-10-31
118612,After,2012-08-27
138976,Treachery,2013-05-16
323967,Walter,2015-03-13
3080,Top Hat,1935-09-06
2667,The Blair Witch Project,1999-07-14
9459,Woodstock,1970-03-26
11598,The Kentucky Fried Movie,1977-08-10
26916,Mercy Streets,2000-10-31
181940,Carousel of Revenge,2007-07-20
125263,Broken Vessels,1998-04-18
263503,Water & Power,2014-05-02
324322,They Will Have to Kill Us First,2015-10-13
331493,Light from the Darkroom,2014-01-01
375950,The Country Doctor,2016-03-23
278348,The Maid's Room,2014-08-08
704,A Hard Day's Night,1964-07-06
70875,The Harvest (La Cosecha),2011-07-29
75986,Love Letters,1983-04-01
385636,Juliet and Alfa Romeo,2015-09-17
14438,Fireproof,2008-09-26
211086,Faith Connections,2013-11-21
23069,Benji,1974-10-17
83,Open Water,2004-08-06
89857,High Road,2012-03-06
30315,Kingdom of the Spiders,1977-08-24
14358,Mad Hot Ballroom,2005-05-13
2056,The Station Agent,2003-01-26
41144,To Save A Life,2009-11-05
35199,Wordplay,2006-06-26
14271,Beyond the Mat,1999-10-22
16653,The Singles Ward,2002-01-30
14757,Osama,2003-05-20
84401,Sholem Aleichem: Laughing In The Darkness,2012-02-24
23655,Groove,2000-06-08
36825,The R.M.,2003-01-31
33430,Twin Falls Idaho,1999-07-30
12281,Mean Creek,2004-01-15
125052,Hurricane Streets,1997-01-21
96238,Never Again,2002-07-12
30246,Civil Brand,2003-08-29
7301,Lonesome Jim,2005-11-16
172533,Drinking Buddies,2013-08-23
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012-10-04
346,Seven Samurai,1954-04-26
84318,The Other Dream Team,2012-09-28
45145,Johnny Suede,1991-08-18
13983,Finishing The Game,2007-01-21
45649,Rubber,2010-07-09
19844,Kiss the Bride,2007-01-01
21801,The Slaughter Rule,2002-01-01
43933,Monsters,2010-06-18
73511,The Californians,2005-10-21
43653,The Living Wake,2007-01-01
139715,Detention of the Dead,2012-04-27
45380,Crazy Stone,2006-01-01
